Player,Squad,Age,Pos_clean,Comp,valor_real,valor_predicho,diferencia,diferencia_pct
Santiago Castro,Bologna,19.0,FW,it Serie A,36.0,23.099377887695606,-12.900622112304394,-0.3583506142306776
Kevin Schade,Brentford,22.0,FW,eng Premier League,31.0,48.986488856392675,17.986488856392675,0.5802093179481508
Ludovic Blas,Rennes,26.0,MF,fr Ligue 1,18.999999999999996,14.130928128628593,-4.869071871371403,-0.256266940598495
Antonio Rüdiger,Real Madrid,31.0,DF,es La Liga,21.0,7.678542437576716,-13.321457562423284,-0.6343551220201563
Gabriel Martinelli,Arsenal,23.0,FW,eng Premier League,56.00000000000002,50.88481944651673,-5.115180553483292,-0.09134250988363017
Alejandro Balde,Barcelona,20.0,DF,es La Liga,61.00000000000001,25.040236616928947,-35.95976338307106,-0.5895043177552632
Gideon Mensah,Auxerre,26.0,DF,fr Ligue 1,4.999999999999999,5.099934405412598,0.09993440541259879,0.019986881082519763
Philipp Hofmann,Bochum,31.0,FW,de Bundesliga,2.0,5.009534608592935,3.0095346085929346,1.5047673042964673
Juan Miranda,Bologna,24.0,DF,it Serie A,15.999999999999998,19.097896640687658,3.09789664068766,0.19361854004297877
Tuta,Eint Frankfurt,25.0,DF,de Bundesliga,15.999999999999998,9.859664550009617,-6.140335449990381,-0.3837709656243989
Jefferson Lerma,Crystal Palace,29.0,MF,eng Premier League,11.000000000000002,11.821653397232122,0.8216533972321205,0.07469576338473821
Leonardo Balerdi,Marseille,25.0,DF,fr Ligue 1,21.0,17.343702380338428,-3.656297619661572,-0.17410941046007486
Rúben Dias,Manchester City,27.0,DF,eng Premier League,65.99999999999997,44.1062983831741,-21.893701616825872,-0.33172275177008914
Carl Starfelt,Celta Vigo,29.0,DF,es La Liga,6.999999999999999,6.529841315865011,-0.4701586841349883,-0.06716552630499834
Pedro Neto,Chelsea,24.0,FW,eng Premier League,51.0,34.209405006811856,-16.790594993188144,-0.3292273528076107
Igor Zubeldia,Real Sociedad,27.0,DF,es La Liga,13.0,7.103224979235906,-5.896775020764094,-0.453598078520315
Patrick Osterhage,Freiburg,24.0,MF,de Bundesliga,11.000000000000002,9.016789108723136,-1.9832108912768653,-0.18029189920698774
Julian Ryerson,Dortmund,26.0,DF,de Bundesliga,21.0,10.73961997902927,-10.26038002097073,-0.48858952480813
Yangel Herrera,Girona,26.0,MF,es La Liga,15.999999999999998,8.505155301850396,-7.494844698149603,-0.4684277936343502
Juan Cruz,Leganés,24.0,FW,es La Liga,2.5,10.499201824231934,7.999201824231934,3.1996807296927736
Zeki Çelik,Roma,27.0,DF,it Serie A,6.999999999999999,7.20020490021144,0.20020490021144077,0.028600700030205827
Vitaly Janelt,Brentford,26.0,MF,eng Premier League,21.0,18.708252267457862,-2.291747732542138,-0.10913084440676848
Vinicius Júnior,Real Madrid,24.0,FW,es La Liga,171.00000000000009,35.61883355764437,-135.38116644235572,-0.791702727733074
Mikel Oyarzabal,Real Sociedad,27.0,FW,es La Liga,26.000000000000004,10.074849560996064,-15.92515043900394,-0.6125057861155361
Ademola Lookman,Atalanta,26.0,MF,it Serie A,61.00000000000001,37.711302689056865,-23.288697310943142,-0.3817819231302154
Mikel Jauregizar,Athletic Club,20.0,MF,es La Liga,31.0,10.644175367360567,-20.355824632639433,-0.6566395042786913
Kike Salas,Sevilla,22.0,DF,es La Liga,9.000000000000002,13.357176698669692,4.35717669866969,0.4841307442966321
Lorenzo Colombo,Empoli,22.0,FW,it Serie A,6.0,14.394931255623298,8.394931255623298,1.3991552092705497
Takumi Minamino,Monaco,29.0,MF,fr Ligue 1,15.999999999999998,8.830832049850798,-7.1691679501492,-0.44807299688432506
Ellyes Skhiri,Eint Frankfurt,29.0,MF,de Bundesliga,8.5,6.755476846373718,-1.7445231536262824,-0.20523801807368028
Liberato Cacace,Empoli,23.0,MF,it Serie A,4.0,13.458510036538426,9.458510036538426,2.3646275091346065
Kiko Femenía,Villarreal,33.0,DF,es La Liga,1.9000000000000001,3.217713831667373,1.3177138316673729,0.6935335956144068
Andy Diouf,Lens,21.0,MF,fr Ligue 1,15.999999999999998,14.400575372175343,-1.5994246278246553,-0.09996403923904097
Sander Berge,Fulham,26.0,MF,eng Premier League,26.000000000000004,16.343208714535887,-9.656791285464116,-0.3714150494409275
Pape Gueye,Villarreal,25.0,MF,es La Liga,15.999999999999998,9.433699823341689,-6.566300176658309,-0.4103937610411444
İlkay Gündoğan,Manchester City,33.0,MF,eng Premier League,6.0,21.345911978691397,15.345911978691397,2.5576519964485662
John McGinn,Aston Villa,29.0,MF,eng Premier League,17.0,13.043483726332258,-3.9565162736677415,-0.2327362513922201
Willi Orban,RB Leipzig,31.0,DF,de Bundesliga,9.000000000000002,10.61918485976183,1.6191848597618286,0.17990942886242536
Andrea Cambiaso,Juventus,24.0,DF,it Serie A,36.0,16.725271293587905,-19.274728706412095,-0.5354091307336692
Kevin Akpoguma,Hoffenheim,29.0,DF,de Bundesliga,3.5,4.953375690360771,1.4533756903607706,0.4152501972459345
Nicolas Jackson,Chelsea,23.0,FW,eng Premier League,51.0,48.25380250224245,-2.7461974977575494,-0.05384700975995195
Tim Oermann,Bochum,20.0,DF,de Bundesliga,6.0,9.258348855843934,3.258348855843934,0.5430581426406557
Gustav Isaksen,Lazio,23.0,FW,it Serie A,21.0,16.180165072899484,-4.819834927100516,-0.22951594890954835
Marvin Pieringer,Heidenheim,24.0,FW,de Bundesliga,6.499999999999999,13.498491796441833,6.998491796441834,1.076691045606436
Jacob Greaves,Ipswich Town,23.0,DF,eng Premier League,18.999999999999996,21.822912255460736,2.8229122554607393,0.1485743292347758
Jens Stage,Werder Bremen,27.0,MF,de Bundesliga,15.0,14.66566260714992,-0.33433739285007924,-0.022289159523338615
Alberto Grassi,Empoli,29.0,MF,it Serie A,2.8,4.610120800237716,1.8101208002377165,0.6464717143706131
Dominic Solanke,Tottenham,26.0,FW,eng Premier League,41.00000000000001,29.99859528008373,-11.001404719916277,-0.2683269443882018
Marcus Thuram,Inter,26.0,FW,it Serie A,76.0,20.17602340153965,-55.82397659846035,-0.7345260078744783
Alejandro Garnacho,Manchester Utd,20.0,MF,eng Premier League,46.0,65.22626923713501,19.226269237135014,0.4179623747203264
Mateo Kovačić,Manchester City,30.0,MF,eng Premier League,21.0,26.469230156406837,5.469230156406837,0.26043953125746844
Federico Gatti,Juventus,26.0,DF,it Serie A,24.999999999999996,11.334158730925552,-13.665841269074445,-0.5466336507629779
Callum Hudson-Odoi,Nott'ham Forest,23.0,FW,eng Premier League,26.000000000000004,30.091940997188768,4.091940997188765,0.15738234604572168
Moïse Bombito,Nice,24.0,DF,fr Ligue 1,11.000000000000002,9.38166911899466,-1.6183308810053418,-0.1471209891823038
Enzo Barrenechea,Valencia,23.0,MF,es La Liga,11.000000000000002,11.336283643897834,0.3362836438978327,0.030571240354348425
Andrea Carboni,Monza,23.0,DF,it Serie A,3.8,8.185214105834682,4.385214105834682,1.1540037120617583
Cédric Kipré,Reims,27.0,DF,fr Ligue 1,3.2,5.550183097244106,2.3501830972441056,0.734432217888783
Lewis Hall,Newcastle Utd,19.0,DF,eng Premier League,33.0,46.32920526624934,13.329205266249339,0.4039153110984648
Lucas Vázquez,Real Madrid,33.0,DF,es La Liga,4.0,4.87960064760162,0.8796006476016203,0.21990016190040507
Arthur Chaves,Hoffenheim,23.0,DF,de Bundesliga,6.0,8.287899380140763,2.2878993801407628,0.3813165633567938
Bilal El Khannouss,Leicester City,20.0,MF,eng Premier League,29.000000000000004,41.25930167904735,12.259301679047343,0.4227345406568049
Bradley Barcola,Paris S-G,21.0,FW,fr Ligue 1,71.0,67.45720281578743,-3.5427971842125743,-0.04989855189031795
Brennan Johnson,Tottenham,23.0,FW,eng Premier League,41.00000000000001,45.096902067102995,4.096902067102988,0.09992444066104847
Boulaye Dia,Lazio,27.0,MF,it Serie A,15.999999999999998,13.94646699504494,-2.0535330049550584,-0.12834581280969118
Natan,Betis,23.0,DF,es La Liga,10.000000000000002,9.793526257165896,-0.20647374283410613,-0.02064737428341061
Robin Hack,Gladbach,25.0,FW,de Bundesliga,13.0,14.062664183586875,1.0626641835868753,0.08174339873745194
Fran Garcia,Real Madrid,24.0,DF,es La Liga,18.999999999999996,10.135520403979454,-8.864479596020542,-0.4665515576852918
Boubakary Soumaré,Leicester City,25.0,MF,eng Premier League,15.0,20.882384774237693,5.882384774237693,0.3921589849491795
Hugo Duro,Valencia,24.0,FW,es La Liga,15.0,13.259354900279435,-1.740645099720565,-0.11604300664803766
Kelvin Amian,Nantes,26.0,DF,fr Ligue 1,3.5,4.56329103956169,1.0632910395616904,0.30379743987476865
Gabriel Suazo,Toulouse,26.0,DF,fr Ligue 1,4.999999999999999,5.838313944759029,0.8383139447590295,0.16766278895180595
Dani Rodríguez,Mallorca,36.0,MF,es La Liga,1.8,2.692494781166727,0.8924947811667268,0.49583043398151483
Marco Friedl,Werder Bremen,26.0,DF,de Bundesliga,13.0,7.131038408307594,-5.868961591692406,-0.4514585839763389
Isaac Romero,Sevilla,24.0,FW,es La Liga,6.999999999999999,9.398408051661132,2.398408051661133,0.3426297216658762
Matteo Gabbia,Milan,24.0,DF,it Serie A,15.0,13.896346079247444,-1.1036539207525564,-0.07357692805017042
Flynn Downes,Southampton,25.0,MF,eng Premier League,13.999999999999996,17.999130056638727,3.9991300566387302,0.2856521469027665
Robin Le Normand,Atlético Madrid,27.0,DF,es La Liga,41.00000000000001,7.749387548589521,-33.25061245141049,-0.8109905475953777
Antoine Makoumbou,Cagliari,26.0,MF,it Serie A,4.5,8.807208351491933,4.3072083514919335,0.9571574114426519
Xavi Simons,RB Leipzig,21.0,MF,de Bundesliga,71.0,47.77547681895813,-23.224523181041867,-0.32710596029636435
Denis Zakaria,Monaco,27.0,MF,fr Ligue 1,31.0,10.50056834324923,-20.499431656750772,-0.6612719889274443
Marius Wolf,Augsburg,29.0,DF,de Bundesliga,4.0,5.579912329397163,1.579912329397163,0.39497808234929077
Johnny Cardoso,Betis,22.0,MF,es La Liga,26.000000000000004,11.447298843643933,-14.55270115635607,-0.5597192752444642
Dan Ndoye,Bologna,23.0,FW,it Serie A,36.0,21.379251769193125,-14.620748230806875,-0.40613189530019095
Modibo Sagnan,Montpellier,25.0,DF,fr Ligue 1,4.0,4.9772834049669115,0.9772834049669115,0.24432085124172787
Federico Dimarco,Inter,26.0,DF,it Serie A,51.0,13.678805565798093,-37.32119443420191,-0.7317881261608217
Pathé Ciss,Rayo Vallecano,30.0,MF,es La Liga,3.0000000000000004,5.244115332968961,2.2441153329689603,0.7480384443229866
David Nemeth,St. Pauli,23.0,DF,de Bundesliga,4.999999999999999,8.506064348625044,3.5060643486250447,0.7012128697250091
Nico Elvedi,Gladbach,27.0,DF,de Bundesliga,9.000000000000002,9.28610811690244,0.2861081169024384,0.031789790766937595
Koni De Winter,Genoa,22.0,DF,it Serie A,23.0,16.04932977494119,-6.950670225058811,-0.30220305326342656
Willian Pacho,Paris S-G,22.0,DF,fr Ligue 1,65.99999999999997,14.527275911015137,-51.47272408898483,-0.7798897589240129
Ilaix Moriba,Celta Vigo,21.0,MF,es La Liga,6.999999999999999,10.700546270185315,3.700546270185316,0.5286494671693309
Dennis Appiah,Saint-Étienne,32.0,DF,fr Ligue 1,1.8,2.6205029837701117,0.8205029837701117,0.45583499098339536
Ki-Jana Hoever,Auxerre,22.0,DF,fr Ligue 1,6.0,8.947569770435816,2.947569770435816,0.4912616284059694
Matthijs de Ligt,Manchester Utd,24.0,DF,eng Premier League,38.99999999999999,26.484500830901762,-12.51549916909823,-0.3209102351050829
Ryan Christie,Bournemouth,29.0,MF,eng Premier League,11.000000000000002,13.330245497482677,2.330245497482675,0.21184049977115224
Nikola Vlašić,Torino,26.0,MF,it Serie A,9.000000000000002,10.589463004601807,1.5894630046018055,0.17660700051131167
Danny Welbeck,Brighton,33.0,FW,eng Premier League,6.0,12.445091384735496,6.4450913847354965,1.074181897455916
Lucien Agoume,Sevilla,22.0,MF,es La Liga,9.000000000000002,10.141310441152315,1.1413104411523136,0.12681227123914593
Jonathan Gradit,Lens,31.0,DF,fr Ligue 1,4.999999999999999,3.5575291458252654,-1.4424708541747338,-0.28849417083494683
Matija Nastasić,Leganés,31.0,DF,es La Liga,2.5,3.084091601037859,0.584091601037859,0.2336366404151436
Pietro Comuzzo,Fiorentina,19.0,DF,it Serie A,26.000000000000004,16.41560855453394,-9.584391445466064,-0.36863044021023317
Matt Doherty,Wolves,32.0,DF,eng Premier League,3.0000000000000004,10.445902643798894,7.4459026437988935,2.4819675479329644
Jonathan Burkardt,Mainz 05,24.0,FW,de Bundesliga,36.0,32.818554001771716,-3.181445998228284,-0.08837349995078567
Alexis Claude-Maurice,Augsburg,26.0,MF,de Bundesliga,13.0,10.700021233259559,-2.299978766740441,-0.17692144359541856
Will Hughes,Crystal Palace,29.0,MF,eng Premier League,7.999999999999998,9.025051203004947,1.0250512030049492,0.12813140037561868
Sebastian Nanasi,Strasbourg,22.0,MF,fr Ligue 1,18.999999999999996,19.436388964586754,0.436388964586758,0.02296784024140832
Niklas Stark,Werder Bremen,29.0,DF,de Bundesliga,4.999999999999999,5.225191940181871,0.2251919401818716,0.04503838803637433
Rodrigo De Paul,Atlético Madrid,30.0,MF,es La Liga,26.000000000000004,13.359197267977654,-12.64080273202235,-0.48618472046239797
Emre Can,Dortmund,30.0,DF,de Bundesliga,7.999999999999998,9.577188555463716,1.5771885554637173,0.19714856943296472
Dany Mota,Monza,26.0,FW,it Serie A,6.0,9.039107214199488,3.039107214199488,0.506517869033248
Djibril Sidibé,Toulouse,32.0,DF,fr Ligue 1,2.0,2.923605144728166,0.9236051447281661,0.46180257236408306
Jon Moncayola,Osasuna,26.0,MF,es La Liga,7.999999999999998,5.4765012442287375,-2.5234987557712607,-0.31543734447140764
Marc Bartra,Betis,33.0,DF,es La Liga,2.0,3.2974099067215956,1.2974099067215956,0.6487049533607978
Yassine Kechta,Le Havre,22.0,MF,fr Ligue 1,6.0,7.39802588806646,1.39802588806646,0.23300431467774332
Wilfried Singo,Monaco,23.0,DF,fr Ligue 1,26.000000000000004,11.074162620280806,-14.925837379719198,-0.5740706684507383
Nicolas Seiwald,RB Leipzig,23.0,MF,de Bundesliga,18.999999999999996,10.816486563766322,-8.183513436233675,-0.43071123348598295
Lewis Dunk,Brighton,32.0,DF,eng Premier League,6.999999999999999,18.306216116853733,11.306216116853733,1.615173730979105
Jon Guridi,Alavés,29.0,MF,es La Liga,4.0,5.122888087591419,1.1228880875914191,0.2807220218978548
Tomáš Suslov,Hellas Verona,22.0,MF,it Serie A,6.999999999999999,7.230620131487011,0.23062013148701155,0.03294573306957308
Azor Matusiwa,Rennes,26.0,MF,fr Ligue 1,9.000000000000002,6.015187535706786,-2.984812464293216,-0.33164582936591286
Jack Harrison,Everton,27.0,FW,eng Premier League,15.0,13.501357076701561,-1.4986429232984388,-0.09990952821989592
Matty Cash,Aston Villa,26.0,DF,eng Premier League,26.000000000000004,12.289888199013422,-13.710111800986581,-0.5273119923456376
Charles De Ketelaere,Atalanta,23.0,MF,it Serie A,36.0,39.51624382883348,3.516243828833481,0.09767343968981892
Davide Zappacosta,Atalanta,32.0,DF,it Serie A,6.0,5.912581052943645,-0.08741894705635467,-0.014569824509392445
Achraf Hakimi,Paris S-G,25.0,DF,fr Ligue 1,81.00000000000003,23.011299291525127,-57.9887007084749,-0.7159098852898134
Vanderson,Monaco,23.0,DF,fr Ligue 1,21.0,9.22952489242186,-11.77047510757814,-0.560498814646578
Djibril Sow,Sevilla,27.0,MF,es La Liga,8.5,6.662097764263166,-1.8379022357368342,-0.21622379243962755
Vedat Muriqi,Mallorca,30.0,FW,es La Liga,6.0,6.603333070338158,0.6033330703381576,0.10055551172302628
Stefano Sabelli,Genoa,31.0,DF,it Serie A,2.4,3.8080394097678156,1.4080394097678157,0.5866830874032566
Lamine Camara,Monaco,20.0,MF,fr Ligue 1,23.0,19.855389776442703,-3.1446102235572972,-0.13672218363292596
Botond Balogh,Parma,22.0,DF,it Serie A,3.4,9.373861147578337,5.9738611475783365,1.7570179845818636
Nicolas Cozza,Nantes,25.0,DF,fr Ligue 1,4.5,4.241042551951647,-0.25895744804835275,-0.05754609956630061
Alexandre Lacazette,Lyon,33.0,FW,fr Ligue 1,6.999999999999999,10.29387507171438,3.293875071714381,0.47055358167348305
Warren Zaïre-Emery,Paris S-G,18.0,MF,fr Ligue 1,56.00000000000002,28.98548213263961,-27.01451786736041,-0.48240210477429285
Johann Lepenant,Nantes,21.0,MF,fr Ligue 1,6.999999999999999,7.893235614662305,0.8932356146623057,0.12760508780890084
Carlens Arcus,Angers,28.0,DF,fr Ligue 1,2.8,3.505240033343805,0.7052400333438054,0.2518714404799305
Patrick Cutrone,Como,26.0,FW,it Serie A,6.999999999999999,10.511867251256659,3.5118672512566596,0.5016953216080943
Konstantinos Mavropanos,West Ham,26.0,DF,eng Premier League,17.999999999999996,15.675394980545182,-2.3246050194548147,-0.12914472330304527
Bryan Cristante,Roma,29.0,MF,it Serie A,7.999999999999998,8.281557916366488,0.28155791636648964,0.03519473954581121
Yuri Berchiche,Athletic Club,34.0,DF,es La Liga,2.4,3.3138396653967517,0.9138396653967518,0.38076652724864657
Emile Smith Rowe,Fulham,24.0,MF,eng Premier League,31.0,35.409852194472606,4.409852194472606,0.1422532965958905
Vitinha,Paris S-G,24.0,MF,fr Ligue 1,81.00000000000003,40.86611297284697,-40.13388702715306,-0.49548008675497585
Rayan Cherki,Lyon,20.0,FW,fr Ligue 1,46.0,51.375369046829675,5.375369046829675,0.11685584884412338
Iván Martín,Girona,25.0,MF,es La Liga,6.999999999999999,13.146145172456015,6.146145172456015,0.878020738922288
Sandro Ramírez,Las Palmas,29.0,FW,es La Liga,2.5,6.778757048517287,4.278757048517287,1.7115028194069146
Noni Madueke,Chelsea,22.0,FW,eng Premier League,41.00000000000001,52.92338293939698,11.923382939396973,0.2908142180340725
Daniele Ghilardi,Hellas Verona,21.0,DF,it Serie A,6.0,8.03380511656898,2.0338051165689794,0.3389675194281632
Javi Sánchez,Valladolid,27.0,DF,es La Liga,2.5,6.275732585255134,3.7757325852551338,1.5102930341020535
Ramy Bensebaini,Dortmund,29.0,DF,de Bundesliga,7.999999999999998,6.9172505766329815,-1.0827494233670167,-0.13534367792087712
Tete Morente,Lecce,27.0,FW,it Serie A,3.0000000000000004,6.870795012370797,3.8707950123707966,1.2902650041235986
Pau Torres,Aston Villa,27.0,DF,eng Premier League,33.0,18.792540064168595,-14.207459935831405,-0.430529088964588
Geoffrey Kondogbia,Marseille,31.0,DF,fr Ligue 1,7.999999999999998,4.770334549972908,-3.22966545002709,-0.40370818125338637
Nicolas Pallois,Nantes,36.0,DF,fr Ligue 1,1.4000000000000001,1.3467749804669924,-0.053225019533007734,-0.03801787109500552
Abdul Mumin,Rayo Vallecano,26.0,DF,es La Liga,6.0,6.475179000210451,0.475179000210451,0.07919650003507517
Dylan Batubinsika,Saint-Étienne,28.0,DF,fr Ligue 1,2.2,5.078602157426413,2.878602157426413,1.308455526102915
Manuel Akanji,Manchester City,29.0,DF,eng Premier League,29.000000000000004,20.640170709829345,-8.359829290170659,-0.2882699755231261
Joe Aribo,Southampton,28.0,MF,eng Premier League,6.999999999999999,16.956424209604073,9.956424209604073,1.422346315657725
Andreas Pereira,Fulham,28.0,MF,eng Premier League,18.999999999999996,17.67043923377068,-1.3295607662293172,-0.06997688243312197
Lucas Beraldo,Paris S-G,20.0,DF,fr Ligue 1,26.000000000000004,25.85857456625698,-0.14142543374302363,-0.005439439759347062
Nemanja Matić,Lyon,35.0,MF,fr Ligue 1,3.0000000000000004,3.105668885233886,0.1056688852338854,0.03522296174462846
Danny da Costa,Mainz 05,31.0,DF,de Bundesliga,2.5,3.65311888114798,1.15311888114798,0.461247552459192
Dango Ouattara,Bournemouth,22.0,FW,eng Premier League,29.000000000000004,43.71436060392646,14.714360603926455,0.5073917449629811
Rasmus Højlund,Manchester Utd,21.0,FW,eng Premier League,36.0,27.182672280392374,-8.817327719607626,-0.2449257699891007
Romain Perraud,Betis,26.0,DF,es La Liga,6.0,7.261605435218481,1.2616054352184811,0.2102675725364135
Hassane Kamara,Udinese,30.0,DF,it Serie A,4.5,4.833016909138741,0.33301690913874094,0.07400375758638687
José María Giménez,Atlético Madrid,29.0,DF,es La Liga,21.0,5.4681019006206215,-15.53189809937938,-0.7396141952085419
Josué Casimir,Le Havre,22.0,FW,fr Ligue 1,4.999999999999999,9.876112999711124,4.8761129997111246,0.975222599942225
Nico Williams,Athletic Club,22.0,FW,es La Liga,71.0,15.599536655029619,-55.40046334497038,-0.7802882161263435
Dennis Man,Parma,25.0,FW,it Serie A,11.000000000000002,13.80379734030738,2.803797340307378,0.2548906673006707
Teun Koopmeiners,Juventus,26.0,MF,it Serie A,36.0,10.891410316960883,-25.108589683039117,-0.6974608245288644
Omar Mascarell,Mallorca,31.0,MF,es La Liga,1.9000000000000001,3.4141592364666193,1.5141592364666192,0.7969259139297995
Ainsley Maitland-Niles,Lyon,26.0,DF,fr Ligue 1,13.0,6.360759724508252,-6.639240275491748,-0.5107107904224422
Abde Ezzalzouli,Betis,22.0,FW,es La Liga,13.0,14.985901305697368,1.985901305697368,0.15276163889979755
Nico Schlotterbeck,Dortmund,24.0,DF,de Bundesliga,41.00000000000001,20.74983002370477,-20.250169976295236,-0.4939065847876886
Chris Führich,Stuttgart,26.0,MF,de Bundesliga,15.999999999999998,13.040733857845858,-2.9592661421541404,-0.1849541338846338
Sergi Altimira,Betis,22.0,MF,es La Liga,15.999999999999998,11.07363917687533,-4.926360823124668,-0.3078975514452918
Clément Lenglet,Atlético Madrid,29.0,DF,es La Liga,8.5,7.005669593711789,-1.4943304062882108,-0.17580357721037773
Ayoze Pérez,Villarreal,31.0,FW,es La Liga,11.000000000000002,11.205208219280925,0.20520821928092303,0.01865529266190209
Finn Porath,Holstein Kiel,27.0,DF,de Bundesliga,1.6,4.7565020821962785,3.1565020821962784,1.972813801372674
Aurélio Buta,Reims,27.0,DF,fr Ligue 1,6.0,4.199586995444426,-1.8004130045555744,-0.3000688340925957
Mario Pašalić,Atalanta,29.0,MF,it Serie A,11.000000000000002,13.65536995931711,2.655369959317108,0.24139726902882794
Jonas Wind,Wolfsburg,25.0,FW,de Bundesliga,13.0,12.261627930606608,-0.7383720693933924,-0.05679785149179942
Yasin Ayari,Brighton,20.0,MF,eng Premier League,23.0,31.18502091487462,8.18502091487462,0.3558704745597661
Tyler Adams,Bournemouth,25.0,MF,eng Premier League,18.999999999999996,14.396047014746488,-4.603952985253509,-0.2423133150133426
Dante,Nice,40.0,DF,fr Ligue 1,1.5,1.458119448559287,-0.04188055144071301,-0.027920367627142006
Nicolás Domínguez,Nott'ham Forest,26.0,MF,eng Premier League,18.999999999999996,11.072168500899306,-7.927831499100691,-0.41725428942635223
Jean-Eudes Aholou,Angers,30.0,MF,fr Ligue 1,1.8,2.9400863438108327,1.1400863438108326,0.6333813021171292
Jens Cajuste,Ipswich Town,24.0,MF,eng Premier League,13.0,16.115982733211425,3.1159827332114247,0.2396909794778019
Florian Thauvin,Udinese,31.0,FW,it Serie A,6.0,9.95333984656661,3.9533398465666103,0.6588899744277684
Shuto Machino,Holstein Kiel,24.0,FW,de Bundesliga,6.0,16.757636850312434,10.757636850312434,1.7929394750520722
Jens Odgaard,Bologna,25.0,MF,it Serie A,13.0,10.736605063584152,-2.263394936415848,-0.17410730280121905
Borja Iglesias,Celta Vigo,31.0,FW,es La Liga,4.0,8.229611625255272,4.229611625255272,1.057402906313818
Waldemar Anton,Dortmund,28.0,DF,de Bundesliga,18.999999999999996,11.625762772797906,-7.374237227202091,-0.38811774880011013
João Pedro,Brighton,22.0,FW,eng Premier League,51.0,63.04947980636964,12.04947980636964,0.23626430992881645
Nathaniel Brown,Eint Frankfurt,21.0,DF,de Bundesliga,23.0,11.772494361962742,-11.227505638037258,-0.48815241904509815
Ander Guevara,Alavés,27.0,MF,es La Liga,4.5,5.4032761577592066,0.9032761577592066,0.20072803505760145
Sinaly Diomande,Auxerre,23.0,DF,fr Ligue 1,6.0,7.813659653615914,1.8136596536159137,0.3022766089359856
Pol Lozano,Espanyol,24.0,MF,es La Liga,6.0,5.7446423595767735,-0.2553576404232265,-0.042559606737204415
Marcus Tavernier,Bournemouth,25.0,FW,eng Premier League,18.999999999999996,23.76578111441375,4.765781114413752,0.2508305849691449
Dario Essugo,Las Palmas,19.0,MF,es La Liga,21.0,10.043438461959424,-10.956561538040576,-0.5217410256209798
Melvin Bard,Nice,23.0,DF,fr Ligue 1,15.999999999999998,8.659021521626723,-7.340978478373275,-0.45881115489832974
Santiago Pierotti,Lecce,23.0,FW,it Serie A,4.999999999999999,7.947092776065124,2.9470927760651247,0.589418555213025
Javi López,Real Sociedad,22.0,DF,es La Liga,8.5,8.669283051564777,0.1692830515647774,0.01991565312526793
Cody Gakpo,Liverpool,25.0,FW,eng Premier League,71.0,31.86727458696684,-39.13272541303316,-0.5511651466624389
Domagoj Bradarić,Hellas Verona,24.0,DF,it Serie A,4.999999999999999,6.919654962966829,1.9196549629668302,0.3839309925933661
Youssouf Ndayishimiye,Nice,25.0,DF,fr Ligue 1,13.0,8.324673912947215,-4.675326087052785,-0.3596404682348296
Rodrygo,Real Madrid,23.0,FW,es La Liga,90.99999999999997,18.61678256996796,-72.383217430032,-0.7954199717585937
Thomas Meunier,Lille,32.0,DF,fr Ligue 1,3.0000000000000004,3.9774272111050935,0.977427211105093,0.32580907036836426
Giuliano Simeone,Atlético Madrid,21.0,MF,es La Liga,36.0,17.238061130824757,-18.761938869175243,-0.5211649685882012
Koke,Atlético Madrid,32.0,MF,es La Liga,9.000000000000002,5.943066216974587,-3.056933783025415,-0.33965930922504606
Destiny Udogie,Tottenham,21.0,DF,eng Premier League,41.00000000000001,20.400163285487213,-20.599836714512794,-0.5024350418173851
Alessandro Buongiorno,Napoli,25.0,DF,it Serie A,51.0,8.474122600499019,-42.525877399500985,-0.8338407333235487
Chris Richards,Crystal Palace,24.0,DF,eng Premier League,15.0,14.802338195009115,-0.1976618049908847,-0.013177453666058981
Adam Masina,Torino,30.0,DF,it Serie A,2.5,5.529733606558155,3.029733606558155,1.211893442623262
Ryan Yates,Nott'ham Forest,26.0,MF,eng Premier League,13.0,14.372898916892652,1.3728989168926518,0.10560760899174244
Ethan Pinnock,Brentford,31.0,DF,eng Premier League,7.999999999999998,9.452123504674013,1.4521235046740149,0.18151543808425188
Pape Matar Sarr,Tottenham,21.0,MF,eng Premier League,33.0,33.94670415010342,0.9467041501034217,0.028688004548588535
Amin Sarr,Hellas Verona,23.0,FW,it Serie A,6.0,9.639168945162094,3.639168945162094,0.6065281575270157
Lukas Ullrich,Gladbach,20.0,DF,de Bundesliga,9.000000000000002,11.658538551090626,2.658538551090624,0.2953931723434026
Sead Kolašinac,Atalanta,31.0,DF,it Serie A,7.999999999999998,4.536267208275074,-3.463732791724924,-0.4329665989656156
Nicolás Tagliafico,Lyon,31.0,DF,fr Ligue 1,6.999999999999999,3.883533768268885,-3.1164662317311143,-0.4452094616758735
Alassane Pléa,Gladbach,31.0,MF,de Bundesliga,6.0,11.500184899523216,5.500184899523216,0.9166974832538693
Issa Soumaré,Le Havre,23.0,FW,fr Ligue 1,3.0000000000000004,9.980691708758778,6.980691708758778,2.326897236252926
Zakaria Aboukhlal,Toulouse,24.0,MF,fr Ligue 1,13.0,12.485547994459132,-0.5144520055408677,-0.03957323119545136
Amad Diallo,Manchester Utd,22.0,MF,eng Premier League,46.0,59.03100418322772,13.031004183227722,0.28328269963538527
Enzo Tchato,Montpellier,21.0,DF,fr Ligue 1,3.5,7.692532204399905,4.192532204399905,1.1978663441142585
